"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","Percent_B11","Percent_A7","Percent_E5","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","area_B11","area_A7","area_E5","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","rel_B11","rel_A7","rel_E5","Gene_name","Annot","state_12B","state_10G","state_3D7B","state_B11","state_A7","state_E5","category_12B","category_10G","category_3D7B","category_B11","category_A7","category_E5"
"4586","PF3D7_1352800",FALSE,64.209320091673,61.2299465240642,66.0809778456837,42.3987776928953,36.1917494270435,37.1275783040489,29.8892284186402,51.2063916475681,66.0809778456837,"Mid",0.510170399888796,21.6523908021867,21.4694136905288,22.4430839222463,19.707799950597,15.581292043742,17.2936706781659,22.4430839222463,15.581292043742,49.1534299179612,"max","max","max","mid","min","min","MON1","vacuolar fusion protein MON1, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4587","PF3D7_1352900",FALSE,55.4048892284186,70.3208556149733,44.2895339954163,81.035141329259,77.5401069518716,70.855614973262,36.7456073338426,66.5743570155335,81.035141329259,"Mid",1.18576856107936,26.672681151351,21.5962404195833,20.956176495373,16.2611424837977,26.0346490913431,10.7240940048336,26.672681151351,10.7240940048336,71.814452784081,"max","max","mid","mid","max","min","null","Plasmodium exported protein, unknown function","Active_FC_Dif_max","Active_FC_Dif_max","Active_FC_Dif_mid","Active_FC_Dif_mid","Active_FC_Dif_max","Inactive_FC_Dif_min","Active","Active","Active","Active","Active","Inactive"
"4588","PF3D7_1353000",FALSE,87.2230710466005,90.9854851031322,90.6417112299465,89.4576012223071,88.5408708938121,87.6050420168067,3.76241405653171,89.0756302521008,90.9854851031322,"Right",0.694823935474172,16.6561132146558,18.6205957127411,16.2200201185642,9.27521378061349,11.7269893129252,11.8698056383303,18.6205957127411,9.27521378061349,84.1682667132135,"max","max","max","min","min","min","LysTrpA","tryptophan-rich protein, pseudogene","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4589","PF3D7_1353100",FALSE,96.3521772345302,92.131398013751,93.6401833460657,91.3865546218487,90.2024446142093,90.9281894576012,6.14973262032085,92.4401578813344,96.3521772345302,"Mid",0.704964335848729,37.4999155898334,32.7471791321021,34.0039747135399,29.0177389138246,36.5508763336383,28.018145272668,37.4999155898334,28.018145272668,88.9073136673067,"max","mid","mid","min","max","min","null","Plasmodium exported protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4590","PF3D7_1353200",FALSE,94.7097020626432,95.0152788388082,93.7547746371276,93.4300993124523,92.9908326967151,92.3605805958747,2.65469824293353,93.7102113572702,95.0152788388082,"Left",1.71470858514001,49.1999686486388,49.2180614224028,45.096368656105,31.8638100677952,27.2364488720523,26.1552309522697,49.2180614224028,26.1552309522697,95.1562227264793,"max","max","max","min","min","min","MAHRP2","membrane associated histidine-rich protein 2","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"4591","PF3D7_1353300",FALSE,59.9694423223835,74.3697478991597,67.9335370511841,55.6340718105424,63.3498854087089,56.9900687547746,18.7356760886173,63.0411255411255,74.3697478991597,"Left",0.309197819181035,6.50072400698678,6.58478384838095,7.37131270935771,10.0855439384722,10.6594346749717,10.6215339243713,10.6594346749717,6.50072400698678,60.5297608657706,"min","min","min","max","max","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4592","PF3D7_1353400",FALSE,37.318563789152,36.2299465240642,34.1100076394194,43.2964094728801,35.5996944232238,41.9404125286478,9.18640183346065,38.0825057295646,43.2964094728801,"Right",0.204005390101649,8.1471231061016,5.40325060923442,7.65338354315441,7.71446871038937,6.78412919917257,7.71649385934373,8.1471231061016,5.40325060923442,41.6041193925641,"max","min","max","max","mid","max","null","Ran-binding protein, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4593","PF3D7_1353500",FALSE,28.0939648586707,29.5263559969442,24.6562261268144,25.8021390374332,22.9564553093965,23.2238349885409,6.56990068754775,25.7098293863,29.5263559969442,"Mid",0.851619238897673,15.7750931497405,16.4180695663543,16.3312734437695,27.2293719129142,23.8476947316712,25.9662174671953,27.2293719129142,15.7750931497405,36.8367079769593,"min","min","min","max","max","max","TFB4","RNA polymerase II transcription factor B subunit 4, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4594","PF3D7_1353600",FALSE,88.8846447669977,94.4614209320092,96.0656990068755,93.7738731856379,94.270435446906,94.1749427043545,7.18105423987777,93.6051693404635,96.0656990068755,"Sides",0.450102733997334,7.59521869038547,7.45613001995246,10.3136482093419,11.7980918180888,13.2018923209401,13.5100117922166,13.5100117922166,7.45613001995246,89.8280677256066,"min","min","mid","max","max","max","ERD2","ER lumen protein retaining receptor","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4595","PF3D7_1353700",FALSE,46.0275019098548,45.1298701298701,38.9801375095493,52.807486631016,41.9595110771581,52.196333078686,13.8273491214668,46.1834733893557,52.807486631016,"Left",0.812105200077338,53.8757805455807,53.4800475055815,50.7249709152348,46.6498928769311,44.3382194446786,42.9529656045405,53.8757805455807,42.9529656045405,69.0609181358003,"max","max","max","mid","min","min","ROMO1","reactive oxygen species modulator 1, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4596","PF3D7_1353800",FALSE,91.2528647822765,90.1642475171887,89.5339954163484,84.14820473644,84.453781512605,82.6012223071047,8.65164247517188,87.0257193786606,91.2528647822765,"Mid",1.70307831803651,38.8063465553063,40.0940401497671,40.5305332235395,20.664385421259,17.6241298459485,17.8110004107796,40.5305332235395,17.6241298459485,87.9385582126026,"max","max","max","min","min","min","null","proteasome subunit alpha type-4, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"4597","PF3D7_1353900",FALSE,90.3934300993125,89.8586707410237,85.9243697478991,76.4896867838044,78.8197097020627,75.1145912910619,15.2788388082506,82.7667430608607,90.3934300993125,"Mid",0.318331691307502,24.6166971992037,25.422862819716,26.3565206025321,26.7498589895914,25.0938738167238,22.4682977415055,26.7498589895914,22.4682977415055,89.2782335486123,"mid","max","max","max","mid","min","null","proteasome subunit alpha type-7, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4598","PF3D7_1354000",FALSE,6.39801375095493,7.06646294881589,5.51948051948052,10.6760886172651,6.72268907563025,6.30252100840336,5.15660809778457,7.11420932009167,10.6760886172651,"Left",1.75577200958772,23.5426248929526,23.9520387936601,21.8258551222252,45.4409886511801,33.0987842931376,33.1349670631857,45.4409886511801,21.8258551222252,7.14348053761564,"min","min","min","max","mid","mid","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"4599","PF3D7_1354100",FALSE,11.096256684492,11.3636363636364,10.4087089381207,18.1054239877769,13.7891520244461,17.1504965622613,7.69671504965622,13.6522790934556,18.1054239877769,"Left",1.06237121252706,36.4299316606071,38.5697193893773,28.2632307066206,25.6177735182512,25.8811565068403,24.2808265808883,38.5697193893773,24.2808265808883,18.4085355210333,"max","max","min","min","min","min","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"4600","PF3D7_1354200",FALSE,67.3605805958747,60.5423987776929,64.6294881588999,73.0901451489687,73.2238349885409,72.6508785332315,12.681436210848,68.5828877005348,73.2238349885409,"Left",0.367882183086366,4.04479397209859,3.79724466277351,2.20049226556158,7.1485076280732,4.63076645003958,6.07023755869873,7.1485076280732,2.20049226556158,48.8261476697504,"mid","min","min","max","mid","max","SAC1","phosphoinositide phosphatase SAC1","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4601","PF3D7_1354300",FALSE,63.0634071810542,56.0733384262796,49.3697478991597,78.7051184110008,73.5485103132162,82.1810542398778,32.8113063407181,67.156862745098,82.1810542398778,"Right",0.658904149091874,10.7058654076138,11.7222997924905,12.4243065262364,17.1505904765577,18.7231230529993,19.5681262128995,19.5681262128995,10.7058654076138,80.2146971548263,"min","min","min","max","max","max","null","large subunit rRNA methyltransferase, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4602","PF3D7_1354400",FALSE,59.7784568372804,56.4553093964859,64.6485867074102,70.4736440030558,66.8831168831169,67.2268907563025,14.0183346065699,64.2443340972753,70.4736440030558,"Mid",0.476186670945348,9.99819672574753,7.98685257050529,10.2224691409421,6.14587084668412,3.81775841672717,4.51088455022191,10.2224691409421,3.81775841672717,70.1562227264793,"max","mid","max","mid","min","min","null","V-type proton ATPase 21 kDa proteolipid subunit, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4603","PF3D7_1354500",FALSE,64.0756302521009,57.9831932773109,61.6692131398014,79.1061879297173,76.9289533995416,79.5263559969442,21.5431627196333,69.8815889992361,79.5263559969442,"Mid",0.537580701863494,31.4424211932217,33.468926683197,34.8169436657467,30.6545668944949,28.9804283416326,27.5864832256827,34.8169436657467,27.5864832256827,83.1165997556293,"mid","max","max","mid","min","min","ADSS","adenylosuccinate synthetase","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4604","PF3D7_1354600",FALSE,50.4010695187166,41.5584415584416,45.7983193277311,64.6867838044309,53.2467532467532,60.5233002291826,23.1283422459893,52.7024446142093,64.6867838044309,"Left",0.380613032087926,47.0904356569338,46.7677117306287,44.3042110021119,46.1120181080997,43.642105716085,41.9711903753512,47.0904356569338,41.9711903753512,69.2551056030721,"max","max","mid","max","min","min","null","60S ribosomal protein L7-2, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4605","PF3D7_1354700",FALSE,3.83880825057296,4.14438502673797,3.51413292589763,16.2528647822765,17.3032849503438,15.0878533231474,13.7891520244461,10.0235548764961,17.3032849503438,"Left",0.826467710128469,7.8933893542339,9.90696365224466,12.8241392994843,19.0093800554618,18.1774499315786,17.9290428393448,19.0093800554618,7.8933893542339,13.8353115727003,"min","min","mid","max","max","max","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"4606","PF3D7_1354800",FALSE,19.8051948051948,19.0603514132926,17.3605805958747,15.6608097784568,16.5966386554622,15.2215431627196,4.58365164247517,17.2841864018335,19.8051948051948,"Right",0.259214916465993,5.60186524482793,6.87812106749797,5.89364890708748,5.69060144989074,3.39168044103037,6.24736673486383,6.87812106749797,3.39168044103037,21.9410019200559,"mid","max","max","mid","min","max","MCA1","metacaspase-1","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"4607","PF3D7_1354900",FALSE,47.9946524064171,42.4942704354469,37.2612681436211,59.7402597402597,63.4453781512605,58.7853323147441,26.1841100076394,51.6201935319582,63.4453781512605,"Mid",0.866741968515572,4.67877402721525,6.35983180470144,4.92920255729967,11.5241563244768,16.3364535037497,11.9981983029613,16.3364535037497,4.67877402721525,48.3374061790888,"min","min","min","mid","max","mid","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4608","PF3D7_1355100",FALSE,80.9587471352177,82.2192513368984,80.1375095492743,79.7173414820474,74.694423223835,75.1527883880825,7.52482811306341,78.8133435192259,82.2192513368984,"Left",0.465962165785695,24.0863655966234,23.4447722294124,22.106383653704,20.740989592947,17.8191744668058,20.9006679561312,24.0863655966234,17.8191744668058,79.8350497469017,"max","max","max","mid","min","mid","MCM6","DNA replication licensing factor MCM6","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4609","PF3D7_1355200",FALSE,23.3384262796027,18.9075630252101,20.4545454545455,19.2131398013751,15.5080213903743,13.9992360580596,9.33919022154316,18.5701553348612,23.3384262796027,"Right",0.442128652318067,15.3058826437345,17.5013828288392,16.7716113230299,16.3207248004843,17.9263959466905,21.2525130174125,21.2525130174125,15.3058826437345,16.5692092860883,"min","mid","min","min","mid","max","null","RAP protein, putative","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"4610","PF3D7_1355300",FALSE,31.646294881589,28.5141329258976,28.9915966386555,57.7158135981665,45.550038197097,46.5431627196333,29.2016806722689,39.8268398268398,57.7158135981665,"Left",0.575744411000446,32.656241698311,29.2825712302559,29.7895844887031,29.5564115983467,26.4124301631721,24.912479370355,32.656241698311,24.912479370355,40.4608134054809,"max","mid","mid","mid","min","min","SET6","histone-lysine N-methyltransferase, putative","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active","Active"
"4611","PF3D7_1355400",FALSE,3.91520244461421,4.46906035141329,3.95339954163484,8.05958747135218,6.68449197860963,8.9572192513369,5.04201680672269,6.00649350649351,8.9572192513369,"Left",2.55000356759754,5.41707230589558,13.6813857333715,7.57323164258337,36.4393862551098,29.5575970752081,39.7146202900825,39.7146202900825,5.41707230589558,12.6876418223076,"min","min","min","max","max","max","null","tRNA Threonine","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"4612","PF3D7_1355500",FALSE,55.729564553094,50.1336898395722,45.1107715813598,49.9809014514897,41.8258212375859,44.633307868602,13.903743315508,47.9023427552839,55.729564553094,"Left",1.53960191504666,44.0875079003328,43.9566971937081,42.7430559277272,25.7476453852031,24.0346669892875,23.3798621429552,44.0875079003328,23.3798621429552,71.36280328155,"max","max","max","min","min","min","PP5","serine/threonine protein phosphatase 5","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active","Active","Active"
"4613","PF3D7_1355600",FALSE,6.72268907563025,7.44843391902215,6.53170359052712,13.2543926661574,11.0007639419404,12.7960275019099,6.72268907563025,9.62566844919786,13.2543926661574,"Mid",0.902128293495197,24.2648303817376,26.6299104453759,23.1844109495887,15.3167400855728,14.4962848978655,16.3064867213976,26.6299104453759,14.4962848978655,22.0457322394833,"max","max","max","min","min","min","PIP1","PhIL1 interacting protein PIP1","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
