Gene ID;source_id;Product Description;Min %ile (Within Chosen Samples);Max %ile (Within Chosen Samples)
PF3D7_1448400;PF3D7_1448400.1;ubiquitin-protein ligase, putative;37.8;79.9
PF3D7_1448500;PF3D7_1448500.1;conserved Plasmodium protein, unknown function;36.6;87
PF3D7_1448600;PF3D7_1448600.1;SNARE protein, putative;66;79
PF3D7_1448700;PF3D7_1448700.1;HSP20-like chaperone, putative;32.4;59.4
PF3D7_1448800;PF3D7_1448800.1;Appr-1-p processing domain protein;41.1;67.8
PF3D7_1448900;PF3D7_1448900.1;conserved protein, unknown function;30.7;63.9
PF3D7_1449000;PF3D7_1449000.1;gamete egress and sporozoite traversal protein, putative;6.3;35
PF3D7_1449100;PF3D7_1449100.1;CLASP domain-containing protein, putative;16.6;80.3
PF3D7_1449200;PF3D7_1449200.1;conserved Plasmodium protein, unknown function;20.7;99.8
PF3D7_1449300;PF3D7_1449300.1;transcription factor IIIb subunit, putative;45.7;79.4
PF3D7_1449400;PF3D7_1449400.1;crossover junction endonuclease MUS81, putative;20.5;63.5
PF3D7_1449500;PF3D7_1449500.1;AP2 domain transcription factor AP2-O5, putative;60.3;84.2
PF3D7_1449600;PF3D7_1449600.1;conserved protein, unknown function;21.8;76.5
PF3D7_1449700;PF3D7_1449700.1;exosome complex exonuclease RRP6;42.3;72.3
PF3D7_1449800;PF3D7_1449800.1;conserved protein, unknown function;43.5;61.4
PF3D7_1449900;PF3D7_1449900.1;conserved protein, unknown function;59.7;67.1
PF3D7_1450000;PF3D7_1450000.1;serine/threonine protein kinase, putative;48.5;84.2
PF3D7_1450100;PF3D7_1450100.1;signal recognition particle subunit SRP54;62.6;78.7
PF3D7_1450200;PF3D7_1450200.1;conserved Plasmodium protein, unknown function;55.4;77.5
PF3D7_1450300;PF3D7_1450300.1;NADPH--cytochrome P450 reductase, putative;41.6;72.3
PF3D7_1450400;PF3D7_1450400.1;zinc finger protein, putative;66.8;78.1
PF3D7_1450500;PF3D7_1450500.1;conserved Plasmodium protein, unknown function;20.4;58.9
PF3D7_1450600;PF3D7_1450600.1;S-adenosylmethionine-dependent methyltransferase, putative;24.1;60.2
PF3D7_1450700;PF3D7_1450700.1;conserved Plasmodium protein, unknown function;78.7;87.9
PF3D7_1450800;PF3D7_1450800.1;conserved protein, unknown function;12.3;37.2
PF3D7_1450900;PF3D7_1450900.1;acetyl-CoA acetyltransferase, putative;9.5;51.2
PF3D7_1451000;PF3D7_1451000.1;conserved Plasmodium protein, unknown function;33.7;67.9
PF3D7_1451100;PF3D7_1451100.1;elongation factor 2;78.6;97.3
PF3D7_1451200;PF3D7_1451200.1;conserved Plasmodium protein, unknown function;87.9;96.7
PF3D7_1451300;PF3D7_1451300.1;E3 SUMO-protein ligase NSE2, putative;42.5;80.3
PF3D7_1451400;PF3D7_1451400.1;transcriptional regulatory protein sir2b;19.3;53.5
PF3D7_1451500;PF3D7_1451500.1;pre-mRNA-splicing factor CWF18, putative;42.5;65.7
PF3D7_1451600;PF3D7_1451600.1;LCCL domain-containing protein;10.1;27
PF3D7_1451700;PF3D7_1451700.1;calcineurin subunit B;11.5;76.5
PF3D7_1451800;PF3D7_1451800.1;sortilin;46.3;86.2
PF3D7_1451900;PF3D7_1451900.1;ribosome biogenesis protein TSR1, putative;48.8;74.8
PF3D7_1452000;PF3D7_1452000.1;rhoptry neck protein 2;8.1;88.1
PF3D7_1452100;PF3D7_1452100.1;leucine-rich repeat protein;28;72.5
PF3D7_1452200;PF3D7_1452200.1;aminomethyltransferase, putative;10.1;32.9
PF3D7_1452300;PF3D7_1452300.1;DER1-like protein;14.3;46.3
PF3D7_1452400;PF3D7_1452400.1;conserved Plasmodium protein, unknown function;64.3;85.8
PF3D7_1452500;PF3D7_1452500.1;syntaxin-6, putative;24.8;66.6
PF3D7_1452600;PF3D7_1452600.1;conserved Plasmodium protein, unknown function;39.3;59.2
PF3D7_1452700;PF3D7_1452700.1;U1 snRNP-associated protein, putative;46.2;87
PF3D7_1452800;PF3D7_1452800.1;conserved Plasmodium protein, unknown function;17.9;32.7
PF3D7_1452900;PF3D7_1452900.1;conserved protein, unknown function;26.8;47.3
PF3D7_1453000;PF3D7_1453000.1;conserved Plasmodium protein, unknown function;57.5;71
PF3D7_1453100;PF3D7_1453100.1;dynactin subunit 4, putative;21.1;39.3
PF3D7_1453200;PF3D7_1453200.1;conserved Plasmodium protein, unknown function;16.9;61.2
PF3D7_1453300;PF3D7_1453300.1;Yos1-like protein, putative;30;57.8
PF3D7_1453400;PF3D7_1453400.1;gamma-tubulin complex component, putative;33.2;54.4
PF3D7_1453500;PF3D7_1453500.1;NAD(P) transhydrogenase, putative;10.5;36.7
PF3D7_1453600;PF3D7_1453600.1;RAP protein, putative;11.8;48.2
PF3D7_1453700;PF3D7_1453700.1;HSP90 co-chaperone p23;96.6;99.7
PF3D7_1453800;PF3D7_1453800.1;glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase;67.4;79.5
PF3D7_1453900;PF3D7_1453900.1;conserved Plasmodium protein, unknown function;42.6;79.6
PF3D7_1454000;PF3D7_1454000.1;RNA-binding protein, putative;54.3;79.3
PF3D7_1454100;PF3D7_1454100.1;tRNA intron endonuclease, putative;19.9;80.4
PF3D7_1454200;PF3D7_1454200.1;conserved Plasmodium protein, unknown function;19.7;67.6
PF3D7_1454300;PF3D7_1454300.1;SNF1-related serine/threonine protein kinase KIN;23;46.7
PF3D7_1454400;PF3D7_1454400.1;aminopeptidase P;80.6;94.9
PF3D7_1454500;PF3D7_1454500.1;iron sulfur cluster assembly protein, putative;81.1;90.3
PF3D7_1454600;PF3D7_1454600.1;mitochondrial ribosomal protein S11 precursor, putative;33;61.5
PF3D7_1454700;PF3D7_1454700.1;6-phosphogluconate dehydrogenase, decarboxylating;66.4;94.1
PF3D7_1454800;PF3D7_1454800.1;conserved Plasmodium protein, unknown function;12.7;35.8
PF3D7_1454900;PF3D7_1454900.1;conserved protein, unknown function;29.8;70
PF3D7_1455000;PF3D7_1455000.1;protein phosphatase PPM3, putative;11.3;32.7
PF3D7_1455100;PF3D7_1455100.1;protein tyrosine phosphatase, putative;60;89.5
PF3D7_1455200;PF3D7_1455200.1;methyltransferase, putative, unspecified product;19;77.8
PF3D7_1455200;PF3D7_1455200.2;methyltransferase, putative, unspecified product;19;77.8
PF3D7_1455300;PF3D7_1455300.1;conserved protein, unknown function;12.5;93.5
PF3D7_1455400;PF3D7_1455400.1;hemolysin III;82.7;93.2
PF3D7_1455500;PF3D7_1455500.1;AP-1 complex subunit gamma, putative;37.5;55.2
PF3D7_1455600;PF3D7_1455600.1;ferlin, putative;8.9;49.7
PF3D7_1455700;PF3D7_1455700.1;conserved Plasmodium protein, unknown function;19.3;76.3
PF3D7_1455800;PF3D7_1455800.1;LCCL domain-containing protein;9.7;35.7
PF3D7_1455900;PF3D7_1455900.1;polyprenol reductase, putative;24.4;57.7
PF3D7_1456000;PF3D7_1456000.1;AP2 domain transcription factor, putative;20.9;84.5
PF3D7_1456100;PF3D7_1456100.1;serine hydroxymethyltransferase;6.6;40
PF3D7_1456200;PF3D7_1456200.1;conserved Plasmodium protein, unknown function;7.8;40.7
PF3D7_1456300;PF3D7_1456300.1;conserved Plasmodium protein, unknown function;21.5;66.9
PF3D7_1456400;PF3D7_1456400.1;conserved Plasmodium protein, unknown function;7.7;14.6
PF3D7_1456500;PF3D7_1456500.1;conserved Plasmodium protein, unknown function;23;67.5
PF3D7_1456600;PF3D7_1456600.1;mitochondrial ribosomal protein L28 precursor, putative;11.2;26.4
PF3D7_1456700;PF3D7_1456700.1;conserved Plasmodium protein, unknown function;50.5;68.6
PF3D7_1456800;PF3D7_1456800.1;V-type H(+)-translocating pyrophosphatase, putative;59.8;95.2
PF3D7_1456900;PF3D7_1456900.1;conserved protein, unknown function;52.7;78.6
PF3D7_1457000;PF3D7_1457000.1;signal peptide peptidase;86.2;98.3
PF3D7_1457100;PF3D7_1457100.1;conserved Plasmodium protein, unknown function;40.7;54.7
PF3D7_1457200;PF3D7_1457200.1;thioredoxin 1;63.6;97.3
PF3D7_1457300;PF3D7_1457300.1;MA3 domain-containing protein, putative;65.3;91.5
PF3D7_1457400;PF3D7_1457400.1;conserved Plasmodium protein, unknown function;32;56.1
PF3D7_1457500;PF3D7_1457500.1;vacuolar protein sorting-associated protein 4;27.1;62.4
PF3D7_1457600;PF3D7_1457600.1;conserved Plasmodium protein, unknown function;43.3;68.6
PF3D7_1457700;PF3D7_1457700.1;large ribosomal subunit nuclear export factor, putative;33.5;85.7
PF3D7_1457800;PF3D7_1457800.1;conserved Plasmodium protein, unknown function;17.1;34.8
PF3D7_1457900;PF3D7_1457900.1;conserved Plasmodium protein, unknown function;46.9;80.9
PF3D7_1458000;PF3D7_1458000.1;cysteine proteinase falcipain 1;60.7;85.8
PF3D7_1458100;PF3D7_1458100.1;protein PET117, putative;66.2;89
PF3D7_1458200;PF3D7_1458200.1;conserved Plasmodium protein, unknown function;46.9;77.2
PF3D7_1458300;PF3D7_1458300.1;conserved Plasmodium protein, unknown function;14.9;74.9
PF3D7_1458400;PF3D7_1458400.1;aminodeoxychorismate lyase;17.4;56.3
PF3D7_1458500;PF3D7_1458500.1;spindle assembly abnormal protein 4, putative;31;84.5
PF3D7_1458600;PF3D7_1458600.1;zinc finger protein, putative;49.9;78.2
PF3D7_1458700;PF3D7_1458700.1;exonuclease V, mitochondrial, putative;27;72.3
PF3D7_1458800;PF3D7_1458800.1;DNA-directed RNA polymerase III subunit RPC5, putative;29.6;66.2
PF3D7_1458900;PF3D7_1458900.1;golgi apparatus membrane protein TVP23, putative;44.8;65.7
PF3D7_1459000;PF3D7_1459000.1;ATP-dependent RNA helicase DBP5;81.5;92.7
PF3D7_1459100;PF3D7_1459100.1;GTP-binding protein, putative;14.2;30.9
PF3D7_1459200;PF3D7_1459200.1;WD repeat-containing protein, putative;58.4;83.6
PF3D7_1459300;PF3D7_1459300.1;OPA3-like protein, putative;41.4;74.9
PF3D7_1459400;PF3D7_1459400.1;conserved protein, unknown function;38.9;82
PF3D7_1459500;PF3D7_1459500.1;conserved Plasmodium protein, unknown function;8.7;34.6
PF3D7_1459600;PF3D7_1459600.1;conserved Plasmodium protein, unknown function;59.2;75.4
PF3D7_1459700;PF3D7_1459700.1;pyridoxal 5'-phosphate synthase, putative;22.1;64
PF3D7_1459800;PF3D7_1459800.1;bax inhibitor 1, putative;74.5;93.9
PF3D7_1459900;PF3D7_1459900.1;rhoptry protein, putative;0;77
PF3D7_1460000;PF3D7_1460000.1;biotin--protein ligase 2;9.3;40
PF3D7_1460100;PF3D7_1460100.1;FYVE and coiled-coil domain-containing protein;27;81.2
PF3D7_1460200;PF3D7_1460200.1;conserved protein, unknown function;21;37.4
PF3D7_1460300;PF3D7_1460300.1;60S ribosomal protein L29, putative;95.1;99.7
PF3D7_1460400;PF3D7_1460400.1;ubiquitin carboxyl-terminal hydrolase isozyme L3;41.7;72.3
PF3D7_1460500;PF3D7_1460500.1;conserved Plasmodium protein, unknown function;28;73.2
PF3D7_1460600;PF3D7_1460600.1;inner membrane complex sub-compartment protein 3;18.8;90.6
PF3D7_1460700;PF3D7_1460700.1;60S ribosomal protein L27;89.9;98.2
PF3D7_1460800;PF3D7_1460800.1;snRNA-activating protein complex subunit 3, putative;14.6;45.6
PF3D7_1460900;PF3D7_1460900.1;apicoplast ribosomal protein S10, putative;27.4;70.3
PF3D7_1460900;PF3D7_1460900.2;apicoplast ribosomal protein S10, putative;27.4;70.3
PF3D7_1461000;PF3D7_1461000.1;conserved Plasmodium protein, unknown function;21;46.8
PF3D7_1461100;PF3D7_1461100.1;conserved Plasmodium protein, unknown function;18;37
PF3D7_1461200;PF3D7_1461200.1;U3 small nucleolar ribonucleoprotein protein IMP3, putative;53.5;87
PF3D7_1461300;PF3D7_1461300.1;40S ribosomal protein S28e, putative;86.5;97.2
PF3D7_1461400;PF3D7_1461400.1;MORN repeat protein, putative;30.4;94.9
PF3D7_1461500;PF3D7_1461500.1;meiotic nuclear division protein 1, putative;10.7;39.3
PF3D7_1461600;PF3D7_1461600.1;splicing factor 3B subunit 2, putative;70.6;90
PF3D7_1461700;PF3D7_1461700.1;conserved Plasmodium protein, unknown function;22.4;51.9
PF3D7_1461800;PF3D7_1461800.1;conserved Plasmodium protein, unknown function;18.7;49.8
PF3D7_1461900;PF3D7_1461900.1;valine--tRNA ligase, putative;46.2;88.2
PF3D7_1462000;PF3D7_1462000.1;thioredoxin-like protein;0;18.3
PF3D7_1462100;PF3D7_1462100.1;conserved Plasmodium protein, unknown function;10.7;44.2
PF3D7_1462200;PF3D7_1462200.1;conserved protein, unknown function;13;72.1
PF3D7_1462300;PF3D7_1462300.1;GTP-binding protein, putative;80.4;88
PF3D7_1462400;PF3D7_1462400.1;conserved Plasmodium protein, unknown function;24;81.2
PF3D7_1462500;PF3D7_1462500.1;conserved Plasmodium protein, unknown function;10.7;16.7
PF3D7_1462600;PF3D7_1462600.1;conserved Plasmodium membrane protein, unknown function;0;10.7
PF3D7_1462700;PF3D7_1462700.1;cytochrome c1 precursor, putative;34;86.7
PF3D7_1462800;PF3D7_1462800.1;glyceraldehyde-3-phosphate dehydrogenase;94;100
PF3D7_1462900;PF3D7_1462900.1;conserved Plasmodium protein, unknown function;16.8;56.3
PF3D7_1463000;PF3D7_1463000.1;mediator of RNA polymerase II transcription subunit 20, putative;52.2;66.5
PF3D7_1463100;PF3D7_1463100.1;conserved Plasmodium protein, unknown function, pseudogene;0;8.9
PF3D7_1463200;PF3D7_1463200.1;replication factor C subunit 3, putative;23.9;80.1
PF3D7_1463300;PF3D7_1463300.1;DNA polymerase alpha subunit B, putative;15.5;59.8
PF3D7_1463400;PF3D7_1463400.1;DNA-directed RNA polymerase III subunit RPC4, putative;32.9;80.4
PF3D7_1463500;PF3D7_1463500.1;fam-a protein;45.5;86.2
PF3D7_1463600;PF3D7_1463600.1;conserved Plasmodium protein, unknown function;23.3;63.6
PF3D7_1463700;PF3D7_1463700.1;cyclin 1;39.1;77.9
PF3D7_1463800;PF3D7_1463800.1;mitochondrial ribosomal protein S6-2 precursor, putative;10.1;33.3
PF3D7_1463900;PF3D7_1463900.1;EF-hand calcium-binding domain-containing protein, putative;14.7;90.6
PF3D7_1464000;PF3D7_1464000.1;YL1 nuclear protein, putative;73.4;92.9
PF3D7_1464100;PF3D7_1464100.1;conserved Plasmodium protein, unknown function;31.9;49.5
PF3D7_1464200;PF3D7_1464200.1;zinc finger protein, putative;20.9;73.5
PF3D7_1464300;PF3D7_1464300.1;conserved Plasmodium protein, unknown function;8.4;26.8
PF3D7_1464400;PF3D7_1464400.1;zinc finger protein, putative;83.2;94.6
PF3D7_1464500;PF3D7_1464500.1;conserved Plasmodium membrane protein, unknown function;57.2;75.9
PF3D7_1464600;PF3D7_1464600.1;serine/threonine protein phosphatase UIS2, putative;85.4;97.3
PF3D7_1464700;PF3D7_1464700.1;ATP synthase (C/AC39) subunit, putative;60.1;83.4
PF3D7_1464800;PF3D7_1464800.1;conserved Plasmodium protein, unknown function;0;23.3
PF3D7_1464900;PF3D7_1464900.1;ATP-dependent zinc metalloprotease FTSH, putative;68.5;81.5
PF3D7_1465000;PF3D7_1465000.1;cytochrome c oxidase subunit ApiCOX25, putative;28;85.1
PF3D7_1465100;PF3D7_1465100.1;conserved oligomeric Golgi complex subunit 6, putative;17;58.1
PF3D7_1465200;PF3D7_1465200.1;mediator of RNA polymerase II transcription subunit 4, putative;38;75.1
PF3D7_1465300;PF3D7_1465300.1;ribonuclease Z, putative;28.3;61.1
PF3D7_1465400;PF3D7_1465400.1;conserved protein, unknown function;78.4;96.6
PF3D7_1465500;PF3D7_1465500.1;potassium channel K2;7;16.4
PF3D7_1465600;PF3D7_1465600.1;conserved Plasmodium protein, unknown function;11.4;45.4
PF3D7_1465700;PF3D7_1465700.1;plasmepsin VIII, putative;12.9;45.2
PF3D7_1465800;PF3D7_1465800.1;dynein beta chain, putative;8.9;20.3
PF3D7_1465900;PF3D7_1465900.1;40S ribosomal protein S3;93.4;99.3
PF3D7_1466000;PF3D7_1466000.1;conserved protein, unknown function;17.7;27.8
PF3D7_1466100;PF3D7_1466100.1;protein phosphatase containing kelch-like domains;15.6;53.2
PF3D7_1466200;PF3D7_1466200.1;early gametocyte enriched phosphoprotein EGXP;49.5;62.3
PF3D7_1466300;PF3D7_1466300.1;26S proteasome regulatory subunit RPN2, putative;76.2;93.2
PF3D7_1466400;PF3D7_1466400.1;AP2 domain transcription factor AP2-EXP;58.9;84.9
PF3D7_1466500;PF3D7_1466500.1;conserved Plasmodium protein, unknown function;22.5;57.3
PF3D7_1466600;PF3D7_1466600.1;enkurin domain-containing protein, putative;17;60.6
PF3D7_1466700;PF3D7_1466700.1;60S ribosome subunit biogenesis protein NIP7, putative;24.9;75.1
PF3D7_1466800;PF3D7_1466800.1;conserved Plasmodium protein, unknown function;37.9;73.1
PF3D7_1466900;PF3D7_1466900.1;conserved Plasmodium protein, unknown function;52.2;71.9
PF3D7_1467000;PF3D7_1467000.1;magnesium transporter, putative;9;22.3
PF3D7_1467100;PF3D7_1467100.1;DNA-3-methyladenine glycosylase, putative;24.2;60.9
PF3D7_1467200;PF3D7_1467200.1;WD repeat-containing protein 79, putative;24.8;71.9
PF3D7_1467300;PF3D7_1467300.1;1-deoxy-D-xylulose 5-phosphate reductoisomerase;36.8;71.8
PF3D7_1467400;PF3D7_1467400.1;50S ribosomal protein L22, apicoplast, putative;38.9;70.2
PF3D7_1467500;PF3D7_1467500.1;DNA/RNA-binding protein KIN17, putative;47.7;67.6
PF3D7_1467600;PF3D7_1467600.1;conserved Plasmodium protein, unknown function;44.5;91.4
PF3D7_1467700;PF3D7_1467700.1;conserved Plasmodium protein, unknown function;25.8;67.5
PF3D7_1467800;PF3D7_1467800.1;conserved Plasmodium protein, unknown function;28.6;70.3
PF3D7_1467900;PF3D7_1467900.1;rab GTPase activator, putative;76.5;93.3
PF3D7_1468000;PF3D7_1468000.1;conserved Plasmodium protein, unknown function;17.9;26.9
PF3D7_1468100;PF3D7_1468100.1;kelch domain-containing protein, putative;88.3;97.6
PF3D7_1468200;PF3D7_1468200.1;telomere length and silencing protein 1, putative;70.7;90.7
PF3D7_1468300;PF3D7_1468300.1;leucine-rich repeat protein;13.7;37.3
PF3D7_1468400;PF3D7_1468400.1;zinc finger protein, putative;18.5;90.8
PF3D7_1468500;PF3D7_1468500.1;derlin-1;54.7;91.7
PF3D7_1468600;PF3D7_1468600.1;aminophospholipid transporter, putative;7.6;21
PF3D7_1468700;PF3D7_1468700.1;eukaryotic initiation factor 4A;97.6;99.3
PF3D7_1468800;PF3D7_1468800.1;splicing factor U2AF large subunit, putative;70.9;90.2
PF3D7_1468900;PF3D7_1468900.1;zinc finger protein, putative;30;73.9
PF3D7_1469000;PF3D7_1469000.1;translation initiation factor IF-1;45.1;75.6
PF3D7_1469100;PF3D7_1469100.1;conserved Plasmodium protein, unknown function;51.7;80.4
PF3D7_1469200;PF3D7_1469200.1;shewanella-like protein phosphatase 1, putative;21.9;83.7
PF3D7_1469300;PF3D7_1469300.1;pre-rRNA-processing protein PNO1, putative;53.6;85.2
PF3D7_1469400;PF3D7_1469400.1;nucleoside transporter 3, putative;32.6;79
PF3D7_1469500;PF3D7_1469500.1;conserved Plasmodium protein, unknown function;12.3;47.2
PF3D7_1469600;PF3D7_1469600.1;acetyl-CoA carboxylase;14.5;28.9
PF3D7_1469700;PF3D7_1469700.1;mediator of RNA polymerase II transcription subunit 6, putative;25.1;66.2
PF3D7_1469800;PF3D7_1469800.1;conserved Plasmodium protein, unknown function;55.5;87
PF3D7_1469900;PF3D7_1469900.1;protein MGET;32.2;87.9
PF3D7_1470000;PF3D7_1470000.1;autophagy-related protein 12, putative;25.1;68.8
PF3D7_1470100;PF3D7_1470100.1;conserved Plasmodium protein, unknown function;16;53.6
PF3D7_1470200;PF3D7_1470200.1;conserved Plasmodium protein, unknown function;34.7;79.3
PF3D7_1470300;PF3D7_1470300.1;conserved Plasmodium protein, unknown function;36.4;82.8
PF3D7_1470400;PF3D7_1470400.1;mitochondrial pyruvate carrier protein 2, putative;21.4;77.1
PF3D7_1470500;PF3D7_1470500.1;cGMP-specific 3',5'-cyclic phosphodiesterase delta;19.6;38.3
PF3D7_1470600;PF3D7_1470600.1;RAP protein, putative;32.5;80.4
PF3D7_1470700;PF3D7_1470700.1;conserved Plasmodium protein, unknown function;34.9;81.4
PF3D7_1470800;PF3D7_1470800.1;conserved Plasmodium protein, unknown function;21.8;72.7
PF3D7_1470900;PF3D7_1470900.1;proteasome subunit beta type-2, putative;65.9;95.4
PF3D7_1471000;PF3D7_1471000.1;RNA 3'-terminal phosphate cyclase-like protein, putative;26.8;73.6
PF3D7_1471100;PF3D7_1471100.1;exported protein 2;94.8;99.8
PF3D7_1471200;PF3D7_1471200.1;inorganic anion exchanger, inorganic anion antiporter;59.1;93.5
PF3D7_1471300;PF3D7_1471300.1;RAP protein, putative;23.6;77.2
PF3D7_1471400;PF3D7_1471400.1;diacylglycerol kinase, putative;40.5;84.2
PF3D7_1471500;PF3D7_1471500.1;transmembrane protein 43, putative;9;18.3
PF3D7_1471600;PF3D7_1471600.1;conserved Plasmodium protein, unknown function;15.2;46.4
PF3D7_1471700;PF3D7_1471700.1;conserved Plasmodium protein, unknown function;17;50.6
PF3D7_1471800;PF3D7_1471800.1;conserved Plasmodium protein, unknown function;21.1;46.9
PF3D7_1471900;PF3D7_1471900.1;conserved Plasmodium protein, unknown function;35.2;67.7
PF3D7_1472000;PF3D7_1472000.1;pre-mRNA-splicing factor ISY1, putative;45.8;70.2
PF3D7_1472100;PF3D7_1472100.1;protein transport protein YIP1, putative;72.7;81
PF3D7_1472200;PF3D7_1472200.1;histone deacetylase, putative;82.6;98.4
PF3D7_1472300;PF3D7_1472300.1;conserved protein, unknown function;56.7;83.2
PF3D7_1472400;PF3D7_1472400.1;M1-family alanyl aminopeptidase, putative;46.2;64.8
PF3D7_1472500;PF3D7_1472500.1;conserved Plasmodium protein, unknown function;17.7;55
PF3D7_1472600;PF3D7_1472600.1;protein disulfide-isomerase;21.7;81.6
PF3D7_1472700;PF3D7_1472700.1;DNA-directed RNA polymerase, alpha subunit, putative;29.2;70.8
PF3D7_1472800;PF3D7_1472800.1;HSP20-like chaperone, putative;48.6;89.1
PF3D7_1472900;PF3D7_1472900.1;dihydroorotase, putative;18.5;53.6
PF3D7_1473000;PF3D7_1473000.1;conserved Plasmodium protein, unknown function;0;12
PF3D7_1473100;PF3D7_1473100.1;GTPase-activating protein, putative;42.1;64.7
PF3D7_1473200;PF3D7_1473200.1;DnaJ protein, putative;77.3;94.7
PF3D7_1473300;PF3D7_1473300.1;CKK domain-containing protein, putative;11.7;42.5
PF3D7_1473400;PF3D7_1473400.1;conserved protein, unknown function;13.9;84.2
PF3D7_1473500;PF3D7_1473500.1;conserved Plasmodium protein, unknown function;34.5;72
PF3D7_1473600;PF3D7_1473600.1;conserved Plasmodium protein, unknown function;17.2;63.2
